,timestamp,customer_no,location
1161,09:20,138,dairy
1162,09:20,139,fruit
1163,09:20,140,entrance
1164,09:21,133,dairy
1165,09:21,136,drinks
1166,09:21,137,fruit
1167,09:21,138,dairy
1168,09:21,139,fruit
1169,09:21,140,dairy
1170,09:21,141,entrance
1171,09:22,133,dairy
1172,09:22,137,dairy
1173,09:22,138,dairy
1174,09:22,139,fruit
1175,09:22,140,dairy
1176,09:22,141,drinks
1177,09:22,142,entrance
1178,09:23,133,dairy
1179,09:23,137,dairy
1180,09:23,138,dairy
1181,09:23,139,fruit
1182,09:23,140,dairy
1183,09:23,141,drinks
1184,09:23,142,spices
1185,09:23,143,entrance
1186,09:24,133,spices
1187,09:24,138,dairy
1188,09:24,139,fruit
1189,09:24,140,dairy
1190,09:24,141,drinks
1191,09:24,143,dairy
1192,09:24,144,entrance
1193,09:25,133,spices
1194,09:25,138,dairy
1195,09:25,139,fruit
1196,09:25,140,dairy
1197,09:25,143,drinks
1198,09:25,144,dairy
1199,09:25,145,entrance
1200,09:26,133,spices
1201,09:26,138,dairy
1202,09:26,140,dairy
1203,09:26,143,fruit
1204,09:26,144,dairy
1205,09:26,145,fruit
1206,09:26,146,entrance
1207,09:27,133,dairy
1208,09:27,138,dairy
1209,09:27,140,dairy
1210,09:27,143,fruit
1211,09:27,144,drinks
1212,09:27,145,fruit
1213,09:27,146,spices
1214,09:27,147,entrance
1215,09:28,133,fruit
1216,09:28,138,dairy
1217,09:28,140,dairy
1218,09:28,143,fruit
1219,09:28,144,drinks
1220,09:28,146,dairy
1221,09:28,147,dairy
1222,09:28,148,entrance
1223,09:29,133,dairy
1224,09:29,138,dairy
1225,09:29,140,dairy
1226,09:29,143,fruit
1227,09:29,144,drinks
1228,09:29,146,dairy
1229,09:29,148,fruit
1230,09:29,149,entrance
1231,09:30,133,dairy
1232,09:30,138,dairy
1233,09:30,140,dairy
1234,09:30,143,fruit
1235,09:30,144,drinks
1236,09:30,146,dairy
1237,09:30,149,drinks
1238,09:30,150,entrance
1239,09:31,133,dairy
1240,09:31,138,dairy
1241,09:31,140,dairy
1242,09:31,143,spices
1243,09:31,144,spices
1244,09:31,149,checkout
1245,09:31,150,spices
1246,09:31,151,entrance
1247,09:32,133,dairy
1248,09:32,138,fruit
1249,09:32,140,dairy
1250,09:32,144,drinks
1251,09:32,150,spices
1252,09:32,151,fruit
1253,09:32,152,entrance
1254,09:33,133,drinks
1255,09:33,138,fruit
1256,09:33,140,fruit
1257,09:33,150,checkout
1258,09:33,151,fruit
1259,09:33,152,fruit
1260,09:33,153,entrance
1261,09:34,133,drinks
1262,09:34,138,fruit
1263,09:34,140,fruit
1264,09:34,151,fruit
1265,09:34,152,fruit
1266,09:34,153,fruit
1267,09:34,154,entrance
1268,09:35,133,drinks
1269,09:35,138,fruit
1270,09:35,140,fruit
1271,09:35,151,dairy
1272,09:35,152,spices
1273,09:35,153,fruit
1274,09:35,154,fruit
1275,09:35,155,entrance
1276,09:36,133,drinks
1277,09:36,138,fruit
1278,09:36,140,dairy
1279,09:36,151,dairy
1280,09:36,152,spices
1281,09:36,153,fruit
1282,09:36,154,dairy
1283,09:36,155,fruit
1284,09:36,156,entrance
1285,09:37,133,drinks
1286,09:37,140,spices
1287,09:37,151,fruit
1288,09:37,152,dairy
1289,09:37,154,drinks
1290,09:37,156,fruit
1291,09:37,157,entrance
1292,09:38,133,drinks
1293,09:38,140,spices
1294,09:38,151,fruit
1295,09:38,152,dairy
1296,09:38,154,drinks
1297,09:38,156,fruit
1298,09:38,157,drinks
1299,09:38,158,entrance
1300,09:39,133,drinks
1301,09:39,140,drinks
1302,09:39,151,dairy
1303,09:39,152,dairy
1304,09:39,154,drinks
1305,09:39,156,fruit
1306,09:39,157,drinks
1307,09:39,158,drinks
1308,09:39,159,entrance
1309,09:40,133,drinks
1310,09:40,140,drinks
1311,09:40,151,fruit
1312,09:40,154,spices
1313,09:40,156,dairy
1314,09:40,157,drinks
1315,09:40,159,fruit
1316,09:40,160,entrance
1317,09:41,133,drinks
1318,09:41,151,fruit
1319,09:41,154,spices
1320,09:41,156,dairy
1321,09:41,159,fruit
1322,09:41,160,dairy
1323,09:41,161,entrance
1324,09:42,133,drinks
1325,09:42,154,dairy
1326,09:42,156,dairy
1327,09:42,159,fruit
1328,09:42,160,dairy
1329,09:42,161,spices
1330,09:42,162,entrance
1331,09:43,133,drinks
1332,09:43,154,drinks
1333,09:43,156,dairy
1334,09:43,159,drinks
1335,09:43,160,dairy
1336,09:43,161,dairy
1337,09:43,162,fruit
1338,09:43,163,entrance
1339,09:44,154,spices
1340,09:44,156,dairy
1341,09:44,160,dairy
1342,09:44,161,dairy
1343,09:44,162,spices
1344,09:44,163,spices
1345,09:44,164,entrance
1346,09:45,154,spices
1347,09:45,156,dairy
1348,09:45,160,fruit
1349,09:45,161,dairy
1350,09:45,162,spices
1351,09:45,163,dairy
1352,09:45,164,drinks
1353,09:45,165,entrance
1354,09:46,154,drinks
1355,09:46,156,dairy
1356,09:46,160,dairy
1357,09:46,161,dairy
1358,09:46,163,dairy
1359,09:46,164,drinks
1360,09:46,165,dairy
1361,09:46,166,entrance
1362,09:47,154,drinks
1363,09:47,156,dairy
1364,09:47,160,dairy
1365,09:47,161,spices
1366,09:47,163,dairy
1367,09:47,165,dairy
1368,09:47,166,fruit
1369,09:47,167,entrance
1370,09:48,154,drinks
1371,09:48,156,dairy
1372,09:48,160,dairy
1373,09:48,161,spices
1374,09:48,163,dairy
1375,09:48,165,dairy
1376,09:48,166,dairy
1377,09:48,167,dairy
1378,09:48,168,entrance
1379,09:49,154,drinks
1380,09:49,156,dairy
1381,09:49,160,dairy
1382,09:49,163,dairy
1383,09:49,165,dairy
1384,09:49,166,dairy
1385,09:49,167,drinks
1386,09:49,168,fruit
1387,09:49,169,entrance
1388,09:50,154,drinks
1389,09:50,156,spices
1390,09:50,160,fruit
1391,09:50,163,drinks
1392,09:50,165,fruit
1393,09:50,167,spices
1394,09:50,168,fruit
1395,09:50,169,spices
1396,09:50,170,entrance
1397,09:51,154,drinks
1398,09:51,156,dairy
1399,09:51,160,fruit
1400,09:51,163,drinks
1401,09:51,165,fruit
1402,09:51,168,fruit
1403,09:51,170,dairy
1404,09:51,171,entrance
1405,09:52,154,spices
1406,09:52,156,dairy
1407,09:52,160,drinks
1408,09:52,163,drinks
1409,09:52,165,fruit
1410,09:52,170,dairy
1411,09:52,171,fruit
1412,09:52,172,entrance
1413,09:53,156,dairy
1414,09:53,160,drinks
1415,09:53,163,drinks
1416,09:53,170,dairy
1417,09:53,172,dairy
1418,09:53,173,entrance
1419,09:54,156,dairy
1420,09:54,160,drinks
1421,09:54,163,drinks
1422,09:54,170,dairy
1423,09:54,172,dairy
1424,09:54,173,dairy
1425,09:54,174,entrance
1426,09:55,156,dairy
1427,09:55,160,drinks
1428,09:55,170,checkout
1429,09:55,172,dairy
1430,09:55,173,dairy
1431,09:55,174,drinks
1432,09:55,175,entrance
1433,09:56,156,dairy
1434,09:56,160,fruit
1435,09:56,172,dairy
1436,09:56,173,spices
1437,09:56,174,drinks
1438,09:56,175,dairy
1439,09:56,176,entrance
1440,09:57,156,dairy
1441,09:57,172,checkout
1442,09:57,173,fruit
1443,09:57,174,drinks
1444,09:57,175,drinks
1445,09:57,176,dairy
1446,09:57,177,entrance
1447,09:58,156,dairy
1448,09:58,173,checkout
1449,09:58,174,drinks
1450,09:58,175,drinks
1451,09:58,177,drinks
1452,09:58,178,entrance
1453,09:59,156,dairy
1454,09:59,174,checkout
1455,09:59,177,drinks
1456,09:59,178,dairy
1457,09:59,179,entrance
1458,10:00,156,dairy
1459,10:00,177,drinks
1460,10:00,178,dairy
1461,10:00,179,spices
1462,10:00,180,entrance
1463,10:01,156,dairy
1464,10:01,177,spices
1465,10:01,179,dairy
1466,10:01,180,drinks
1467,10:01,181,entrance
1468,10:02,156,dairy
1469,10:02,177,dairy
1470,10:02,179,dairy
1471,10:02,180,fruit
1472,10:02,181,fruit
1473,10:02,182,entrance
1474,10:03,156,dairy
1475,10:03,177,dairy
1476,10:03,179,dairy
1477,10:03,180,fruit
1478,10:03,181,fruit
1479,10:03,182,drinks
1480,10:03,183,entrance
1481,10:04,156,spices
1482,10:04,177,dairy
1483,10:04,179,dairy
1484,10:04,181,fruit
1485,10:04,182,drinks
1486,10:04,183,fruit
1487,10:04,184,entrance
1488,10:05,177,fruit
1489,10:05,179,dairy
1490,10:05,181,fruit
1491,10:05,182,drinks
1492,10:05,183,fruit
1493,10:05,184,fruit
1494,10:05,185,entrance
1495,10:06,177,dairy
1496,10:06,179,dairy
1497,10:06,182,spices
1498,10:06,183,fruit
1499,10:06,184,fruit
1500,10:06,185,spices
1501,10:06,186,entrance
1502,10:07,177,dairy
1503,10:07,182,drinks
1504,10:07,183,fruit
1505,10:07,184,fruit
1506,10:07,186,fruit
1507,10:07,187,entrance
1508,10:08,177,spices
1509,10:08,183,fruit
1510,10:08,184,fruit
1511,10:08,186,fruit
1512,10:08,187,spices
1513,10:08,188,entrance
1514,10:09,177,drinks
1515,10:09,183,fruit
1516,10:09,184,drinks
1517,10:09,186,dairy
1518,10:09,187,spices
1519,10:09,188,dairy
1520,10:09,189,entrance
1521,10:10,177,drinks
1522,10:10,183,fruit
1523,10:10,186,dairy
1524,10:10,187,drinks
1525,10:10,188,dairy
1526,10:10,189,spices
1527,10:10,190,entrance
1528,10:11,177,drinks
1529,10:11,183,drinks
1530,10:11,187,checkout
1531,10:11,188,dairy
1532,10:11,189,spices
1533,10:11,190,dairy
1534,10:11,191,entrance
1535,10:12,177,drinks
1536,10:12,183,drinks
1537,10:12,188,dairy
1538,10:12,190,drinks
1539,10:12,191,drinks
1540,10:12,192,entrance
1541,10:13,177,drinks
1542,10:13,183,drinks
1543,10:13,188,dairy
1544,10:13,190,drinks
1545,10:13,192,dairy
1546,10:13,193,entrance
1547,10:14,177,drinks
1548,10:14,183,drinks
1549,10:14,188,dairy
1550,10:14,190,drinks
1551,10:14,192,dairy
1552,10:14,193,dairy
1553,10:14,194,entrance
1554,10:15,183,drinks
1555,10:15,188,dairy
1556,10:15,190,drinks
1557,10:15,192,dairy
1558,10:15,193,dairy
1559,10:15,194,fruit
1560,10:15,195,entrance
1561,10:16,183,drinks
1562,10:16,188,drinks
1563,10:16,190,drinks
1564,10:16,192,dairy
1565,10:16,193,dairy
1566,10:16,194,fruit
1567,10:16,195,spices
1568,10:16,196,entrance
1569,10:17,183,drinks
1570,10:17,188,drinks
1571,10:17,190,drinks
1572,10:17,192,dairy
1573,10:17,193,dairy
1574,10:17,194,fruit
1575,10:17,195,spices
1576,10:17,196,drinks
1577,10:17,197,entrance
1578,10:18,183,drinks
1579,10:18,188,drinks
1580,10:18,190,drinks
1581,10:18,192,dairy
1582,10:18,193,spices
1583,10:18,194,dairy
1584,10:18,195,spices
1585,10:18,196,drinks
1586,10:18,197,fruit
1587,10:18,198,entrance
1588,10:19,183,drinks
1589,10:19,188,drinks
1590,10:19,190,drinks
1591,10:19,192,fruit
1592,10:19,193,dairy
1593,10:19,194,dairy
1594,10:19,195,dairy
1595,10:19,196,drinks
1596,10:19,197,dairy
1597,10:19,198,dairy
1598,10:19,199,entrance
1599,10:20,183,drinks
1600,10:20,188,spices
1601,10:20,190,drinks
1602,10:20,192,fruit
1603,10:20,193,dairy
1604,10:20,194,drinks
1605,10:20,195,dairy
1606,10:20,197,dairy
1607,10:20,198,dairy
1608,10:20,199,fruit
1609,10:20,200,entrance
1610,10:21,188,drinks
1611,10:21,190,drinks
1612,10:21,192,fruit
1613,10:21,193,dairy
1614,10:21,195,drinks
1615,10:21,197,dairy
1616,10:21,198,dairy
1617,10:21,200,dairy
1618,10:21,201,entrance
1619,10:22,190,dairy
1620,10:22,192,fruit
1621,10:22,193,dairy
1622,10:22,195,drinks
1623,10:22,197,fruit
1624,10:22,200,dairy
1625,10:22,201,spices
1626,10:22,202,entrance
1627,10:23,190,dairy
1628,10:23,192,fruit
1629,10:23,193,fruit
1630,10:23,195,drinks
1631,10:23,197,fruit
1632,10:23,200,fruit
1633,10:23,201,dairy
1634,10:23,202,fruit
1635,10:23,203,entrance
1636,10:24,190,dairy
1637,10:24,192,fruit
1638,10:24,195,drinks
1639,10:24,197,fruit
1640,10:24,200,spices
1641,10:24,201,dairy
1642,10:24,202,fruit
1643,10:24,203,drinks
1644,10:24,204,entrance
1645,10:25,190,dairy
1646,10:25,192,fruit
1647,10:25,197,fruit
1648,10:25,200,spices
1649,10:25,201,dairy
1650,10:25,202,dairy
1651,10:25,203,drinks
1652,10:25,204,fruit
1653,10:25,205,entrance
1654,10:26,190,dairy
1655,10:26,197,drinks
1656,10:26,200,dairy
1657,10:26,201,dairy
1658,10:26,202,dairy
1659,10:26,203,drinks
1660,10:26,205,fruit
1661,10:26,206,entrance
1662,10:27,190,dairy
1663,10:27,197,drinks
1664,10:27,200,dairy
1665,10:27,201,dairy
1666,10:27,202,dairy
1667,10:27,203,drinks
1668,10:27,205,fruit
1669,10:27,206,fruit
1670,10:27,207,entrance
1671,10:28,190,dairy
1672,10:28,200,dairy
1673,10:28,201,spices
1674,10:28,202,spices
1675,10:28,203,drinks
1676,10:28,205,fruit
1677,10:28,206,fruit
1678,10:28,207,dairy
1679,10:28,208,entrance
1680,10:29,190,dairy
1681,10:29,200,dairy
1682,10:29,201,dairy
1683,10:29,202,spices
1684,10:29,203,drinks
1685,10:29,205,fruit
1686,10:29,206,fruit
1687,10:29,207,spices
1688,10:29,208,fruit
1689,10:29,209,entrance
1690,10:30,200,dairy
1691,10:30,201,spices
1692,10:30,202,dairy
1693,10:30,203,drinks
1694,10:30,205,dairy
1695,10:30,206,spices
1696,10:30,207,dairy
1697,10:30,208,fruit
1698,10:30,209,fruit
1699,10:30,210,entrance
1700,10:31,200,drinks
1701,10:31,201,drinks
1702,10:31,202,dairy
1703,10:31,203,drinks
1704,10:31,205,dairy
1705,10:31,206,dairy
1706,10:31,207,dairy
1707,10:31,208,dairy
1708,10:31,209,fruit
1709,10:31,210,fruit
1710,10:31,211,entrance
1711,10:32,200,drinks
1712,10:32,202,dairy
1713,10:32,203,drinks
1714,10:32,205,dairy
1715,10:32,206,spices
1716,10:32,207,dairy
1717,10:32,209,fruit
1718,10:32,210,fruit
1719,10:32,211,spices
1720,10:32,212,entrance
1721,10:33,202,dairy
1722,10:33,203,fruit
1723,10:33,205,dairy
1724,10:33,206,dairy
1725,10:33,207,dairy
1726,10:33,210,fruit
1727,10:33,211,spices
1728,10:33,212,dairy
1729,10:33,213,entrance
1730,10:34,202,dairy
1731,10:34,203,fruit
1732,10:34,205,dairy
1733,10:34,206,dairy
1734,10:34,207,dairy
1735,10:34,210,fruit
1736,10:34,211,fruit
1737,10:34,212,dairy
1738,10:34,213,spices
1739,10:34,214,entrance
1740,10:35,202,dairy
1741,10:35,203,fruit
1742,10:35,205,dairy
1743,10:35,206,dairy
1744,10:35,207,dairy
1745,10:35,211,fruit
1746,10:35,212,dairy
1747,10:35,213,spices
1748,10:35,214,spices
1749,10:35,215,entrance
1750,10:36,202,dairy
1751,10:36,203,fruit
1752,10:36,205,dairy
1753,10:36,206,dairy
1754,10:36,211,fruit
1755,10:36,212,dairy
1756,10:36,213,spices
1757,10:36,214,fruit
1758,10:36,215,dairy
1759,10:36,216,entrance
1760,10:37,202,dairy
1761,10:37,203,fruit
1762,10:37,205,dairy
1763,10:37,211,checkout
1764,10:37,212,dairy
1765,10:37,213,drinks
1766,10:37,214,fruit
1767,10:37,215,dairy
1768,10:37,216,dairy
1769,10:37,217,entrance
1770,10:38,202,dairy
1771,10:38,205,fruit
1772,10:38,212,dairy
1773,10:38,213,dairy
1774,10:38,214,fruit
1775,10:38,215,dairy
1776,10:38,216,fruit
1777,10:38,217,spices
1778,10:38,218,entrance
1779,10:39,202,dairy
1780,10:39,212,dairy
1781,10:39,213,dairy
1782,10:39,214,fruit
1783,10:39,215,dairy
1784,10:39,217,drinks
1785,10:39,218,dairy
1786,10:39,219,entrance
1787,10:40,202,dairy
1788,10:40,212,dairy
1789,10:40,213,dairy
1790,10:40,214,dairy
1791,10:40,215,dairy
1792,10:40,217,drinks
1793,10:40,218,dairy
1794,10:40,219,dairy
1795,10:40,220,entrance
1796,10:41,202,dairy
1797,10:41,212,dairy
1798,10:41,213,dairy
1799,10:41,214,dairy
1800,10:41,215,dairy
1801,10:41,218,dairy
1802,10:41,219,dairy
1803,10:41,220,dairy
1804,10:41,221,entrance
1805,10:42,202,dairy
1806,10:42,212,dairy
1807,10:42,213,dairy
1808,10:42,214,dairy
1809,10:42,218,dairy
1810,10:42,219,dairy
1811,10:42,220,dairy
1812,10:42,221,spices
1813,10:42,222,entrance
1814,10:43,202,dairy
1815,10:43,212,dairy
1816,10:43,213,dairy
1817,10:43,218,dairy
1818,10:43,219,dairy
1819,10:43,220,dairy
1820,10:43,221,dairy
1821,10:43,222,fruit
1822,10:43,223,entrance
1823,10:44,202,dairy
1824,10:44,212,dairy
1825,10:44,213,dairy
1826,10:44,218,dairy
1827,10:44,220,dairy
1828,10:44,221,dairy
1829,10:44,223,fruit
1830,10:44,224,entrance
1831,10:45,202,dairy
1832,10:45,212,dairy
1833,10:45,213,drinks
1834,10:45,218,dairy
1835,10:45,220,dairy
1836,10:45,221,dairy
1837,10:45,223,dairy
1838,10:45,224,dairy
1839,10:45,225,entrance
1840,10:46,202,dairy
1841,10:46,213,checkout
1842,10:46,220,dairy
1843,10:46,221,dairy
1844,10:46,223,drinks
1845,10:46,224,spices
1846,10:46,225,dairy
1847,10:46,226,entrance
1848,10:47,202,dairy
1849,10:47,220,dairy
1850,10:47,221,dairy
1851,10:47,223,drinks
1852,10:47,224,spices
1853,10:47,225,dairy
1854,10:47,226,fruit
1855,10:47,227,entrance
1856,10:48,202,dairy
1857,10:48,220,dairy
1858,10:48,221,dairy
1859,10:48,223,drinks
1860,10:48,224,dairy
1861,10:48,226,spices
1862,10:48,227,dairy
1863,10:48,228,entrance
1864,10:49,202,dairy
1865,10:49,220,fruit
1866,10:49,221,dairy
1867,10:49,223,drinks
1868,10:49,224,dairy
1869,10:49,226,fruit
1870,10:49,227,fruit
1871,10:49,228,drinks
1872,10:49,229,entrance
1873,10:50,202,dairy
1874,10:50,220,fruit
1875,10:50,221,dairy
1876,10:50,223,drinks
1877,10:50,224,dairy
1878,10:50,226,fruit
1879,10:50,227,spices
1880,10:50,229,dairy
1881,10:50,230,entrance
1882,10:51,202,dairy
1883,10:51,220,fruit
1884,10:51,221,drinks
1885,10:51,223,drinks
1886,10:51,224,dairy
1887,10:51,226,fruit
1888,10:51,227,dairy
1889,10:51,229,dairy
1890,10:51,230,dairy
1891,10:51,231,entrance
1892,10:52,202,dairy
1893,10:52,220,spices
1894,10:52,221,drinks
1895,10:52,223,drinks
1896,10:52,224,dairy
1897,10:52,227,dairy
1898,10:52,229,dairy
1899,10:52,230,dairy
1900,10:52,231,dairy
1901,10:52,232,entrance
1902,10:53,202,dairy
1903,10:53,220,spices
1904,10:53,223,drinks
1905,10:53,224,dairy
1906,10:53,229,dairy
1907,10:53,230,dairy
1908,10:53,232,fruit
1909,10:53,233,entrance
1910,10:54,202,dairy
1911,10:54,220,spices
1912,10:54,223,drinks
1913,10:54,224,dairy
1914,10:54,229,dairy
1915,10:54,230,dairy
1916,10:54,232,fruit
1917,10:54,233,spices
1918,10:54,234,entrance
1919,10:55,202,dairy
1920,10:55,220,fruit
1921,10:55,223,drinks
1922,10:55,224,dairy
1923,10:55,229,dairy
1924,10:55,230,dairy
1925,10:55,233,spices
1926,10:55,234,fruit
1927,10:55,235,entrance
1928,10:56,202,dairy
1929,10:56,220,spices
1930,10:56,223,fruit
1931,10:56,224,fruit
1932,10:56,230,dairy
1933,10:56,233,spices
1934,10:56,234,fruit
1935,10:56,235,dairy
1936,10:56,236,entrance
1937,10:57,202,dairy
1938,10:57,220,spices
1939,10:57,223,fruit
1940,10:57,224,fruit
1941,10:57,230,fruit
1942,10:57,233,dairy
1943,10:57,234,fruit
1944,10:57,235,dairy
1945,10:57,236,fruit
1946,10:57,237,entrance
1947,10:58,202,dairy
1948,10:58,220,dairy
1949,10:58,223,dairy
1950,10:58,230,fruit
1951,10:58,233,dairy
1952,10:58,234,spices
1953,10:58,235,dairy
1954,10:58,236,fruit
1955,10:58,237,spices
1956,10:58,238,entrance
1957,10:59,202,dairy
1958,10:59,220,dairy
1959,10:59,230,fruit
1960,10:59,234,spices
1961,10:59,235,dairy
1962,10:59,236,drinks
1963,10:59,237,drinks
1964,10:59,238,spices
1965,10:59,239,entrance
1966,11:00,202,dairy
1967,11:00,220,dairy
1968,11:00,230,dairy
1969,11:00,234,dairy
1970,11:00,235,dairy
1971,11:00,237,checkout
1972,11:00,239,drinks
1973,11:00,240,entrance
1974,11:01,202,drinks
1975,11:01,220,dairy
1976,11:01,230,dairy
1977,11:01,234,drinks
1978,11:01,237,checkout
1979,11:01,239,fruit
1980,11:01,240,fruit
1981,11:01,241,entrance
1982,11:02,202,fruit
1983,11:02,220,dairy
1984,11:02,230,dairy
1985,11:02,234,dairy
1986,11:02,239,dairy
1987,11:02,240,fruit
1988,11:02,241,fruit
1989,11:02,242,entrance
1990,11:03,202,fruit
1991,11:03,220,dairy
1992,11:03,230,dairy
1993,11:03,234,dairy
1994,11:03,239,dairy
1995,11:03,241,fruit
1996,11:03,242,fruit
1997,11:03,243,entrance
1998,11:04,202,fruit
1999,11:04,220,dairy
2000,11:04,230,dairy
2001,11:04,234,dairy
2002,11:04,239,dairy
2003,11:04,241,fruit
2004,11:04,242,fruit
2005,11:04,243,fruit
2006,11:04,244,entrance
2007,11:05,202,dairy
2008,11:05,220,dairy
2009,11:05,230,dairy
2010,11:05,239,dairy
2011,11:05,241,fruit
2012,11:05,242,fruit
2013,11:05,244,spices
2014,11:05,245,entrance
2015,11:06,202,dairy
2016,11:06,220,dairy
2017,11:06,230,dairy
2018,11:06,239,dairy
2019,11:06,242,fruit
2020,11:06,244,spices
2021,11:06,245,spices
2022,11:06,246,entrance
2023,11:07,202,dairy
2024,11:07,220,dairy
2025,11:07,230,dairy
2026,11:07,239,dairy
2027,11:07,242,fruit
2028,11:07,244,spices
2029,11:07,245,spices
2030,11:07,246,fruit
2031,11:07,247,entrance
2032,11:08,202,dairy
2033,11:08,220,dairy
2034,11:08,230,dairy
2035,11:08,239,spices
2036,11:08,242,fruit
2037,11:08,244,spices
2038,11:08,245,spices
2039,11:08,246,fruit
2040,11:08,247,fruit
2041,11:08,248,entrance
2042,11:09,202,dairy
2043,11:09,220,dairy
2044,11:09,230,dairy
2045,11:09,239,drinks
2046,11:09,242,fruit
2047,11:09,244,dairy
2048,11:09,245,dairy
2049,11:09,246,fruit
2050,11:09,247,fruit
2051,11:09,248,drinks
2052,11:09,249,entrance
2053,11:10,202,dairy
2054,11:10,220,dairy
2055,11:10,230,dairy
2056,11:10,242,fruit
2057,11:10,244,drinks
2058,11:10,245,dairy
2059,11:10,246,fruit
2060,11:10,247,fruit
2061,11:10,248,drinks
2062,11:10,249,fruit
2063,11:10,250,entrance
2064,11:11,202,dairy
2065,11:11,220,dairy
2066,11:11,230,dairy
2067,11:11,242,fruit
2068,11:11,244,drinks
2069,11:11,245,dairy
2070,11:11,246,fruit
2071,11:11,247,fruit
2072,11:11,248,drinks
2073,11:11,250,dairy
2074,11:11,251,entrance
2075,11:12,202,dairy
2076,11:12,220,fruit
2077,11:12,230,fruit
2078,11:12,244,checkout
2079,11:12,245,dairy
2080,11:12,246,fruit
2081,11:12,247,fruit
2082,11:12,248,drinks
2083,11:12,251,fruit
2084,11:12,252,entrance
2085,11:13,202,spices
2086,11:13,230,checkout
2087,11:13,245,dairy
2088,11:13,247,dairy
2089,11:13,251,fruit
2090,11:13,252,fruit
2091,11:13,253,entrance
2092,11:14,202,spices
2093,11:14,245,dairy
2094,11:14,247,dairy
2095,11:14,251,fruit
2096,11:14,253,spices
2097,11:14,254,entrance
2098,11:15,245,dairy
2099,11:15,247,drinks
2100,11:15,251,fruit
2101,11:15,253,drinks
2102,11:15,254,fruit
2103,11:15,255,entrance
2104,11:16,247,drinks
2105,11:16,251,drinks
2106,11:16,253,fruit
2107,11:16,254,fruit
2108,11:16,255,fruit
2109,11:16,256,entrance
2110,11:17,251,checkout
2111,11:17,253,fruit
2112,11:17,254,fruit
2113,11:17,256,fruit
2114,11:17,257,entrance
2115,11:18,253,fruit
2116,11:18,254,fruit
2117,11:18,256,fruit
2118,11:18,257,fruit
2119,11:18,258,entrance
2120,11:19,253,drinks
2121,11:19,254,fruit
2122,11:19,257,fruit
2123,11:19,258,spices
2124,11:19,259,entrance
2125,11:20,253,drinks
2126,11:20,254,fruit
2127,11:20,257,fruit
2128,11:20,258,fruit
2129,11:20,259,dairy
2130,11:20,260,entrance
2131,11:21,254,fruit
2132,11:21,257,fruit
2133,11:21,258,fruit
2134,11:21,259,dairy
2135,11:21,260,drinks
2136,11:21,261,entrance
2137,11:22,254,fruit
2138,11:22,257,fruit
2139,11:22,258,fruit
2140,11:22,259,dairy
2141,11:22,261,fruit
2142,11:22,262,entrance
2143,11:23,254,fruit
2144,11:23,258,fruit
2145,11:23,259,dairy
2146,11:23,261,fruit
2147,11:23,262,fruit
2148,11:23,263,entrance
2149,11:24,258,spices
2150,11:24,259,dairy
2151,11:24,261,fruit
2152,11:24,262,fruit
2153,11:24,263,fruit
2154,11:24,264,entrance
2155,11:25,258,spices
2156,11:25,259,dairy
2157,11:25,261,fruit
2158,11:25,263,fruit
2159,11:25,264,fruit
2160,11:25,265,entrance
2161,11:26,259,dairy
2162,11:26,261,fruit
2163,11:26,263,drinks
2164,11:26,264,fruit
2165,11:26,265,dairy
2166,11:26,266,entrance
2167,11:27,261,fruit
2168,11:27,263,fruit
2169,11:27,265,dairy
2170,11:27,266,drinks
2171,11:27,267,entrance
2172,11:28,261,dairy
2173,11:28,263,dairy
2174,11:28,265,drinks
2175,11:28,266,drinks
2176,11:28,267,fruit
2177,11:28,268,entrance
2178,11:29,261,dairy
2179,11:29,263,dairy
2180,11:29,266,drinks
2181,11:29,268,spices
2182,11:29,269,entrance
2183,11:30,261,dairy
2184,11:30,263,dairy
2185,11:30,266,drinks
2186,11:30,268,spices
2187,11:30,269,dairy
2188,11:30,270,entrance
2189,11:31,261,dairy
2190,11:31,263,dairy
2191,11:31,268,spices
2192,11:31,269,drinks
2193,11:31,270,dairy
2194,11:31,271,entrance
2195,11:32,261,spices
2196,11:32,263,dairy
2197,11:32,268,fruit
2198,11:32,269,drinks
2199,11:32,270,dairy
2200,11:32,271,dairy
2201,11:32,272,entrance
2202,11:33,261,spices
2203,11:33,263,dairy
2204,11:33,269,checkout
2205,11:33,270,dairy
2206,11:33,271,spices
2207,11:33,272,spices
2208,11:33,273,entrance
2209,11:34,261,spices
2210,11:34,263,dairy
2211,11:34,270,dairy
2212,11:34,271,dairy
2213,11:34,272,dairy
2214,11:34,273,dairy
2215,11:34,274,entrance
2216,11:35,261,spices
2217,11:35,263,dairy
2218,11:35,270,dairy
2219,11:35,271,dairy
2220,11:35,272,dairy
2221,11:35,273,dairy
2222,11:35,274,spices
2223,11:35,275,entrance
2224,11:36,261,spices
2225,11:36,263,dairy
2226,11:36,270,dairy
2227,11:36,271,dairy
2228,11:36,272,dairy
2229,11:36,273,dairy
2230,11:36,274,spices
2231,11:36,275,spices
2232,11:36,276,entrance
2233,11:37,261,spices
2234,11:37,263,fruit
2235,11:37,270,dairy
2236,11:37,271,drinks
2237,11:37,272,dairy
2238,11:37,273,dairy
2239,11:37,274,dairy
2240,11:37,276,spices
2241,11:37,277,entrance
2242,11:38,261,drinks
2243,11:38,270,spices
2244,11:38,271,drinks
